,id,income,age,experience,married,house_ownership,car_ownership,profession,city,state,current_job_years,current_house_years,risk_flag,risk_flag_prob
389,390,7858466,36,8,1,1,0,30,32,28,8,12,0,0.13753770860465833
390,391,4671184,39,20,0,2,1,18,92,25,3,11,0,0.0
391,392,4913009,65,20,1,2,1,43,242,0,4,12,0,0.0
392,393,6330110,74,17,1,2,0,26,71,28,11,13,0,0.0
393,394,9602188,26,19,1,2,1,1,256,2,10,10,0,0.0
394,395,3293636,74,15,1,2,1,24,273,13,6,14,0,0.0
395,396,2017565,62,9,1,2,0,49,226,14,6,11,0,0.0
396,397,8201240,37,1,1,2,0,31,109,0,1,13,1,0.5582526725436346
397,398,6105859,44,18,1,2,0,17,267,8,10,14,0,0.0
398,399,4931330,22,14,1,2,1,24,216,25,5,10,0,0.0
399,400,6648862,65,17,1,2,0,36,98,6,11,13,0,0.0
400,401,7336151,76,20,1,2,1,13,132,2,4,12,0,0.0
401,402,5600342,31,20,1,2,1,35,255,25,7,12,0,0.0
402,403,7068566,49,9,1,2,0,18,273,13,9,11,0,0.0
403,404,785016,36,16,1,2,0,20,119,11,7,12,0,0.0
404,405,4826921,36,5,1,2,0,50,36,2,5,13,0,0.0
405,406,2822666,31,0,1,2,1,50,14,14,0,11,0,0.3558646678744411
406,407,4417332,24,20,1,2,1,42,91,22,11,14,0,0.0
407,408,8561605,41,16,1,2,0,44,30,11,9,11,0,0.0
408,409,9574852,48,14,1,2,1,46,278,28,14,10,0,0.0
409,410,448021,54,11,1,2,0,25,276,14,11,14,1,0.5413122267941809
410,411,8671871,28,1,1,2,0,13,231,10,1,11,0,0.0
411,412,2092893,50,2,1,2,1,22,293,22,2,11,0,0.0
412,413,2946448,63,0,1,2,0,16,198,2,0,13,1,0.776192296884117
413,414,1124957,63,11,1,2,0,31,112,13,11,13,0,0.11567600797491638
414,415,5765117,43,7,1,2,0,38,132,2,7,11,0,0.0
415,416,3097744,57,9,1,2,1,35,130,14,5,13,0,0.0
416,417,6234927,40,0,1,0,0,47,30,11,0,12,0,0.08486345368049143
417,418,8201240,37,1,1,2,0,31,109,0,1,13,1,0.5582526725436346
418,419,4270229,73,5,1,2,0,41,69,2,5,11,0,0.0
419,420,5956675,50,3,1,2,1,6,226,14,3,13,0,0.450900013000215
420,421,7716196,27,5,1,2,0,33,158,5,5,14,1,0.5411414272337002
421,422,8259435,64,15,1,2,0,47,69,2,4,10,0,0.0
422,423,8370021,40,5,1,2,0,47,106,11,5,14,0,0.0
423,424,6588136,27,7,1,2,0,27,182,14,6,10,0,0.0
424,425,5214871,29,19,0,2,0,41,149,23,13,12,0,0.0
425,426,4723808,35,0,1,2,0,12,91,22,0,13,0,0.0
426,427,1662067,31,14,1,2,1,47,274,7,7,10,0,0.0
427,428,4244135,30,9,1,2,0,31,291,22,9,10,0,0.0
428,429,4399912,29,9,1,2,0,2,217,28,9,10,1,0.839459375594571
429,430,3608549,23,0,1,2,0,49,207,14,0,11,0,0.0
430,431,9610065,23,17,1,2,1,26,180,28,6,11,0,0.0
431,432,2715204,62,18,1,2,1,15,205,14,9,12,0,0.0
432,433,4536163,66,18,1,2,0,19,111,1,13,10,1,0.743572385783567
433,434,6006615,62,19,1,2,0,6,219,25,12,12,0,0.0
434,435,7155982,56,10,1,2,0,0,39,28,10,14,0,0.12453393960958309
435,436,8075181,21,12,1,2,0,7,218,0,7,14,1,0.5692453667187326
436,437,3732153,30,0,1,2,0,17,243,6,0,11,0,0.0
437,438,4031882,35,4,1,2,1,44,213,0,4,10,0,0.0
438,439,4158240,38,8,1,2,1,45,174,19,8,11,0,0.0
439,440,6151056,56,1,1,2,1,43,253,17,1,10,0,0.16573719479304314
440,441,1325345,66,8,1,2,0,23,193,25,8,14,1,0.6694052291860387
441,442,5642772,36,5,1,2,1,28,261,2,5,13,0,0.12077079278477355
442,443,2416844,28,18,1,2,1,45,212,14,13,11,0,0.0
443,444,3386878,42,18,1,1,1,48,277,7,3,14,0,0.33437363462560793
444,445,4795452,26,10,1,2,1,20,216,25,4,12,0,0.04601757501175603
445,446,2874640,50,10,1,2,0,50,310,14,9,12,0,0.0
446,447,2204482,23,9,1,2,0,31,194,6,9,14,0,0.07833481116812838
447,448,3883838,62,19,1,2,0,50,69,2,13,13,1,0.6902997317662443
448,449,519314,35,19,0,2,0,19,114,28,5,11,0,0.0
449,450,2309585,31,7,0,2,0,46,192,25,7,10,0,0.0
450,451,2745694,36,11,1,2,0,29,157,25,9,13,0,0.0
451,452,8344782,77,16,1,2,0,41,252,7,12,10,0,0.0
452,453,8344425,79,17,1,2,0,29,103,28,3,13,0,0.0
453,454,579762,48,20,1,2,0,15,73,22,12,11,0,0.0
454,455,1966474,26,16,1,2,1,6,314,0,4,10,0,0.43590438363163714
455,456,8082415,24,5,1,2,0,30,190,14,4,13,0,0.0
456,457,88025,69,13,1,2,0,37,127,13,7,12,0,0.0
457,458,9475063,39,9,1,2,0,27,182,14,4,14,0,0.0
458,459,4254644,77,12,1,2,0,13,123,23,7,13,0,0.0
459,460,2537444,49,1,1,2,1,28,200,2,1,12,0,0.0
460,461,4723808,35,0,1,2,0,12,91,22,0,13,0,0.0
461,462,3457683,67,18,1,2,0,2,187,10,13,12,0,0.0
462,463,4888019,73,14,1,2,0,3,108,0,11,10,0,0.0
463,464,1887106,32,20,0,2,0,34,127,13,8,14,0,0.0
464,465,1697072,78,5,1,2,1,5,180,28,5,10,0,0.08123126136977861
465,466,8760061,30,19,1,2,0,33,186,25,12,14,0,0.0
466,467,3753805,68,0,1,2,0,37,281,9,0,13,0,0.0
467,468,8813566,38,20,0,2,0,26,250,17,6,12,0,0.0
468,469,9843539,54,3,1,2,0,0,130,14,3,11,0,0.1635920116535166
469,470,7662947,46,17,0,2,1,34,276,14,3,10,0,0.0
470,471,156398,69,10,1,2,1,49,35,19,7,14,0,0.0
471,472,8801912,33,16,0,2,0,25,110,7,9,14,0,0.0
472,473,2474838,64,9,1,2,0,9,70,22,8,10,1,0.5001935971366288
473,474,5507871,72,5,0,2,1,18,168,28,5,10,0,0.0
474,475,5855304,54,13,1,2,0,37,139,20,4,10,0,0.0
475,476,4088739,77,20,1,2,0,1,4,14,5,13,0,0.0
476,477,4072094,39,9,1,2,0,27,94,25,9,14,0,0.0
477,478,46750,33,13,1,2,1,8,194,6,10,11,1,0.5846098147018259
478,479,9191189,21,2,1,2,0,31,306,28,2,10,0,0.25347032841627176
479,480,2175522,64,1,1,2,0,31,183,11,1,13,0,0.0
480,481,8998014,72,13,1,2,1,39,233,18,9,11,0,0.314906997864729
481,482,4726953,61,14,1,2,0,0,116,27,14,14,0,0.0
482,483,7154493,28,4,1,2,0,21,87,22,4,13,1,0.663095177897646
483,484,1171428,45,11,1,2,1,44,1,24,5,11,0,0.4958814070261451
484,485,7444228,43,16,1,2,0,20,99,21,3,13,0,0.0
485,486,9820355,62,8,1,2,0,41,154,23,8,10,0,0.0
486,487,6103090,62,2,1,2,1,7,120,22,2,13,0,0.0
487,488,672968,68,18,0,2,0,49,137,2,5,12,0,0.0
488,489,6444410,34,11,1,2,0,18,65,13,3,11,0,0.09459537166649523
489,490,897017,45,0,1,2,1,43,308,6,0,13,0,0.0
490,491,9601652,60,4,0,2,0,5,286,0,4,11,0,0.0
491,492,9791163,54,18,1,2,1,29,163,12,11,14,0,0.0
492,493,5096110,24,18,1,2,1,45,159,2,11,12,0,0.0
493,494,227394,56,12,1,2,0,24,229,2,5,14,0,0.0
494,495,5284369,76,13,0,2,0,15,159,2,9,11,0,0.0
495,496,6381365,67,11,1,2,0,46,305,14,4,12,0,0.0
496,497,1258437,36,19,1,2,0,44,292,12,11,11,0,0.0
497,498,4176099,29,3,1,2,1,33,284,6,3,10,0,0.11909148369103932
498,499,2822666,31,0,1,2,1,50,14,14,0,11,0,0.3558646678744411
499,500,4145448,50,4,1,2,0,35,281,9,4,12,1,0.7609169903942523
500,501,1687470,79,0,1,2,0,45,18,25,0,10,0,0.0
501,502,8424956,57,12,1,2,0,21,142,0,12,10,1,0.5374507669767321
502,503,6798278,67,15,1,2,0,18,171,14,9,10,0,0.0
503,504,3160585,42,10,1,2,0,1,281,9,8,10,1,0.6472828903195018
504,505,3458394,56,9,1,2,1,0,298,0,9,12,0,0.0
505,506,3662229,39,0,1,2,0,10,66,2,0,14,0,0.0
506,507,9469019,48,0,1,2,0,33,263,13,0,12,0,0.0
507,508,416754,26,6,1,2,0,27,287,0,4,12,0,0.0
508,509,9976619,71,5,1,2,0,4,214,5,4,12,0,0.0
509,510,753622,74,18,1,2,0,17,310,14,10,10,0,0.0
510,511,4188269,29,11,1,2,0,29,12,0,11,11,0,0.11315383482686178
511,512,7508587,58,13,1,2,0,34,273,13,13,11,0,0.0
512,513,3159260,62,4,1,2,0,36,224,28,4,10,0,0.0
513,514,8486952,58,8,1,2,0,36,112,13,7,13,0,0.13322217531119696
514,515,1429614,73,6,1,2,1,12,177,28,6,14,0,0.0
515,516,1728444,66,10,1,2,1,32,138,25,10,13,0,0.0
516,517,5956675,50,3,1,2,1,6,226,14,3,13,0,0.450900013000215
517,518,7613756,41,15,1,2,0,35,181,28,10,13,0,0.0
518,519,3797942,78,10,1,2,0,41,262,14,7,14,0,0.0
519,520,333430,34,6,1,2,1,3,144,14,6,11,0,0.0
520,521,8688770,78,3,1,2,1,44,63,1,3,11,0,0.0
521,522,5372147,42,4,1,2,0,24,244,28,4,12,0,0.07935887394104699
522,523,6797003,73,19,1,2,0,23,121,28,6,12,0,0.0
523,524,389805,25,18,1,2,0,28,2,25,12,14,0,0.0
524,525,5046744,63,17,1,2,0,5,252,7,8,10,0,0.0
525,526,2050096,42,1,1,2,0,49,43,5,1,11,0,0.0
526,527,1225686,65,9,1,2,0,12,119,11,5,13,1,0.570424931562921
527,528,4220551,79,1,1,2,0,46,110,7,1,14,0,0.0
528,529,3430788,63,3,1,2,0,17,56,11,3,10,1,0.580152355722834
529,530,4417876,79,8,1,2,0,48,160,12,8,13,0,0.0
530,531,7781258,72,9,1,2,0,3,278,28,9,11,0,0.0
531,532,1670303,35,13,0,2,0,1,39,28,5,14,1,0.5739208893570172
532,533,4285790,69,11,1,2,0,14,301,11,5,10,0,0.1083027361743324
533,534,5957090,48,18,0,2,1,20,122,11,3,12,0,0.0
534,535,8043880,57,12,1,2,0,23,163,12,8,10,0,0.0
535,536,8958480,49,2,1,2,0,50,50,13,2,13,0,0.0
536,537,8030487,62,3,1,2,0,14,141,6,3,13,0,0.0
537,538,9846056,28,12,1,2,0,1,216,25,12,13,0,0.0
538,539,7023630,22,10,0,2,0,31,79,2,4,11,0,0.0
539,540,248099,56,9,1,2,0,38,283,6,7,12,1,0.719032998831062
540,541,5360758,50,15,0,2,1,0,109,0,6,11,0,0.0
541,542,72998,51,16,1,2,0,26,237,2,13,13,1,0.8095065705499971
542,543,9348360,48,12,1,2,1,23,173,25,12,10,0,0.0
543,544,6101750,64,4,1,2,1,40,54,17,4,11,1,0.5625429530125595
544,545,6382731,51,8,1,2,1,46,78,27,5,11,0,0.0
545,546,2806082,76,10,1,1,0,3,119,11,10,14,0,0.0
546,547,4281675,65,15,1,2,0,33,172,25,6,11,0,0.0
547,548,5653642,42,3,1,2,0,10,197,14,3,11,1,0.5770011057221228
548,549,3846302,66,14,1,2,1,36,45,28,6,11,0,0.0
549,550,5616245,76,20,1,2,1,46,142,0,13,13,0,0.0
550,551,6269156,66,6,1,2,0,28,68,14,6,12,0,0.0
551,552,7392946,33,12,1,2,0,45,5,16,8,10,0,0.0
552,553,8888670,23,5,1,2,0,37,134,6,5,12,0,0.0
553,554,5165913,78,5,1,2,0,2,109,0,5,12,0,0.1752047247288726
554,555,5335142,79,4,1,2,1,15,182,14,4,13,0,0.0
555,556,4567821,32,9,1,2,0,2,302,20,3,11,0,0.14856814479469393
556,557,201213,35,13,1,2,0,31,278,28,13,13,0,0.21255010098193503
557,558,8663784,42,9,1,2,0,2,262,14,9,10,0,0.0
558,559,8274078,59,16,1,2,0,7,300,22,10,12,0,0.0
559,560,5540740,76,19,1,0,0,36,45,28,7,12,0,0.0
560,561,8817640,34,5,1,2,0,36,218,0,5,13,0,0.0
561,562,1351218,57,0,1,2,1,39,232,14,0,12,0,0.0
562,563,5860796,42,15,0,2,1,5,69,2,5,14,0,0.0
563,564,8619230,74,8,1,2,0,35,118,0,8,14,0,0.164401506064856
564,565,5118418,57,18,1,2,0,44,231,10,10,13,1,0.7107147014567585
565,566,3654298,78,18,1,2,1,29,173,25,5,10,0,0.0
566,567,9877095,35,18,1,2,0,25,286,0,6,13,0,0.07002246928909925
567,568,8344782,77,16,1,2,0,41,252,7,12,10,0,0.0
568,569,7962325,61,17,1,2,0,46,53,13,12,12,0,0.0
569,570,7736891,30,12,1,2,1,27,280,0,10,14,0,0.2907252664513461
570,571,6319064,60,13,1,2,1,10,218,0,11,12,0,0.0
571,572,5707684,40,2,1,2,0,7,30,11,2,11,0,0.0
572,573,6550926,35,1,1,2,0,37,257,22,1,11,1,0.58025029917199
573,574,6944541,63,12,1,2,1,48,72,0,11,11,0,0.0
574,575,7505343,58,15,1,2,0,9,102,10,4,14,0,0.0
575,576,8549004,40,17,1,2,1,30,39,28,14,12,0,0.0
576,577,7972171,58,1,1,2,0,20,310,14,1,14,0,0.20528134321770033
577,578,5927472,54,1,1,2,0,8,163,12,1,10,0,0.0
578,579,957289,55,3,1,2,1,0,168,28,3,10,0,0.10051564801297755
579,580,7098940,60,5,1,2,1,31,9,25,5,11,0,0.0
580,581,8397031,54,12,1,2,0,11,0,0,10,12,0,0.0
581,582,249273,33,18,1,2,0,21,12,0,9,14,0,0.0
582,583,8135531,60,10,1,1,0,32,219,25,4,11,1,0.5400777471643314
583,584,9249971,69,4,1,2,0,37,221,20,4,14,0,0.0
584,585,3183557,49,10,1,2,1,5,84,0,10,10,0,0.0
585,586,1429643,24,11,1,2,0,11,220,18,11,10,0,0.0
586,587,4076147,25,16,0,2,0,38,241,4,6,10,1,0.6967170738208212
587,588,4320824,63,11,1,2,1,42,271,1,7,10,0,0.0
588,589,4070923,23,6,1,2,1,20,9,25,6,11,0,0.0
589,590,3423478,76,9,1,2,0,13,285,23,4,10,1,0.7078169194252223
590,591,3734016,21,10,1,1,0,41,292,12,10,12,0,0.1262203290427548
591,592,8900631,47,6,1,2,0,22,292,12,6,12,0,0.0
592,593,4798152,51,2,1,2,0,23,274,7,2,14,0,0.0
593,594,5956310,35,10,1,1,1,41,68,14,4,12,0,0.04233734476113607
594,595,6274008,47,20,1,2,0,39,196,2,9,13,0,0.0
595,596,9530702,57,12,1,2,0,17,199,25,8,11,0,0.0
596,597,1526409,79,13,0,2,0,22,189,6,11,10,0,0.0
597,598,1673702,69,5,1,2,0,22,236,14,5,14,0,0.0
598,599,8378553,50,15,1,2,0,7,205,14,6,13,1,0.5260273593740177
599,600,865416,64,17,1,2,0,22,247,25,10,12,0,0.0
600,601,5531708,43,9,1,2,1,48,125,15,3,13,0,0.0
601,602,6658987,64,17,1,2,0,11,67,3,6,14,0,0.07636988759972739
602,603,2803526,29,20,1,2,0,42,35,19,14,12,0,0.0
603,604,7002610,56,4,1,2,0,38,123,23,4,12,0,0.0
604,605,1580951,26,3,1,1,0,23,85,14,3,13,0,0.0949382893886461
605,606,268562,51,19,1,2,0,35,233,18,6,14,0,0.0
606,607,4916345,73,8,1,2,1,0,240,28,8,12,1,0.5198460382966806
607,608,2150868,48,9,1,2,0,45,87,22,6,12,0,0.0
608,609,2432816,37,4,1,2,0,27,273,13,4,12,0,0.0
609,610,8177616,33,9,1,2,0,46,128,20,9,13,1,0.7478575502092453
610,611,9297026,56,17,0,2,0,46,76,2,4,12,0,0.0
611,612,3886015,60,14,1,2,0,4,312,0,13,10,0,0.1256682314799506
612,613,3972501,48,0,1,2,1,34,26,22,0,14,0,0.0
613,614,8759249,50,12,1,2,1,20,180,28,7,12,0,0.0
614,615,4520435,72,7,1,2,1,30,271,1,7,12,0,0.0
615,616,8076327,22,12,1,2,0,41,0,0,7,11,1,0.7181467328810475
616,617,6329731,45,9,1,0,0,18,48,20,9,13,0,0.0
617,618,8578286,47,17,1,2,1,48,301,11,10,14,0,0.0
618,619,7537350,52,12,1,2,1,43,148,5,11,13,0,0.0
619,620,2827715,23,1,1,2,0,7,126,13,1,14,0,0.0
620,621,4417876,79,8,1,2,0,48,160,12,8,13,0,0.0
621,622,5004535,78,5,1,2,0,14,97,6,5,10,0,0.0
622,623,6488496,46,2,1,2,0,29,218,0,2,10,0,0.0
623,624,5886958,60,16,1,2,0,1,2,25,3,10,0,0.0
624,625,1615085,71,14,1,2,1,45,166,12,3,14,0,0.09576191099320272
625,626,6466004,66,16,1,2,1,36,230,19,11,13,0,0.0
626,627,2541624,32,15,1,2,0,28,2,25,3,12,1,0.7018510276586686
627,628,1661836,56,13,1,2,0,47,258,17,13,14,0,0.0
628,629,1364753,67,3,1,2,0,33,57,28,3,12,0,0.1692454638010599
629,630,7757947,62,5,1,2,0,0,267,8,4,13,1,0.6611805352516926
630,631,651925,79,5,1,2,0,39,28,25,4,12,0,0.0
631,632,7527288,24,10,1,2,0,6,200,2,5,11,0,0.0
632,633,1662818,64,18,1,2,0,29,22,2,9,11,1,0.6907708761226361
633,634,952392,53,5,1,2,0,2,19,6,5,13,0,0.1266350932456928
634,635,4043789,55,17,1,2,0,8,119,11,10,11,0,0.0
635,636,2408148,59,10,1,2,0,2,276,14,7,11,0,0.0
636,637,3983388,51,16,1,2,0,47,119,11,5,14,0,0.0
637,638,7027850,45,13,1,2,0,48,21,0,7,14,0,0.0
638,639,9285199,40,20,1,2,1,1,266,25,3,12,0,0.14662456549124556
639,640,749226,67,4,1,2,1,28,255,25,4,10,0,0.0
640,641,7876459,73,3,1,2,1,17,314,0,3,12,0,0.0
641,642,7889777,35,15,1,2,0,37,246,10,13,10,0,0.0
642,643,9744011,44,0,1,2,1,50,85,14,0,10,0,0.0
643,644,2074366,23,10,1,2,0,35,284,6,3,13,0,0.11412437581074253
644,645,8437491,22,2,1,2,0,29,92,25,2,14,1,0.8639627427913594
645,646,609522,72,2,1,2,0,48,168,28,2,12,0,0.0
646,647,7906689,22,5,1,2,0,19,31,28,5,12,0,0.0
647,648,7636933,44,4,1,2,1,15,269,13,4,14,0,0.0
648,649,9675070,56,19,1,2,1,40,261,2,3,10,0,0.4644085580810353
649,650,7884489,25,14,1,2,0,27,85,14,9,13,0,0.0
650,651,7797565,48,15,1,2,0,40,166,12,13,14,0,0.0
651,652,4762371,72,18,1,2,0,12,187,10,5,12,0,0.0
652,653,4613553,27,13,1,1,0,10,201,11,13,10,0,0.44456491466901565
653,654,2132506,79,11,1,1,0,23,224,28,11,13,0,0.0
654,655,9099029,64,9,0,2,1,7,64,25,7,10,0,0.0
655,656,6563024,34,2,1,2,0,41,201,11,2,13,0,0.0
656,657,5313627,53,2,1,2,0,14,83,10,2,12,0,0.03092667025427206
657,658,2087335,27,1,1,2,1,28,30,11,1,12,0,0.0
658,659,9861298,59,16,1,2,0,47,217,28,9,11,1,0.7181898737112574
659,660,8227146,34,17,0,2,0,28,177,28,8,10,0,0.11090029932885688
660,661,1410169,29,17,1,2,0,6,174,19,5,13,0,0.0
661,662,8472959,24,19,1,2,0,8,261,2,7,13,0,0.1475755659466228
662,663,7058931,40,10,1,2,0,31,14,14,10,13,1,0.5423394444040202
663,664,7876938,70,11,1,2,0,46,148,5,3,13,1,0.5472195380779611
664,665,96682,52,16,0,2,0,36,189,6,11,12,0,0.0
665,666,4521844,64,2,1,2,0,21,246,10,2,12,0,0.0
666,667,6428225,28,20,1,2,0,6,184,10,7,14,0,0.0
667,668,7536411,63,7,1,2,0,33,313,0,4,10,0,0.0
668,669,2716709,36,9,1,2,0,5,308,6,9,14,0,0.0
669,670,8557058,33,2,1,2,0,29,81,10,2,14,1,0.7373811738998726
670,671,7462582,72,12,1,2,0,9,37,11,12,10,0,0.0
671,672,945123,44,0,1,2,0,8,287,0,0,12,0,0.0
672,673,61219,24,7,1,2,0,45,22,2,7,14,0,0.0
673,674,6543823,50,5,1,2,1,26,170,0,5,13,0,0.0
674,675,7310808,41,15,0,2,0,24,209,5,3,14,0,0.0
675,676,7891663,64,6,1,2,0,39,7,14,6,10,0,0.0
676,677,2040616,65,7,1,0,0,41,31,28,4,10,0,0.0
677,678,5338690,47,13,1,2,0,11,34,25,13,11,0,0.0
678,679,2402518,34,7,1,2,1,32,184,10,4,11,0,0.0
679,680,5379845,31,5,0,2,0,38,210,0,5,12,0,0.48104007172475344
680,681,4660421,24,2,1,2,1,27,221,20,2,11,0,0.0
681,682,3972501,48,0,1,2,1,34,26,22,0,14,0,0.0
682,683,9908353,68,3,1,2,1,31,270,20,3,13,0,0.0
683,684,9398593,25,6,1,2,0,1,36,2,6,12,0,0.0
684,685,9601652,60,4,0,2,0,5,286,0,4,11,0,0.0
685,686,8283649,22,10,1,2,1,24,220,18,6,12,0,0.06717377923737029
686,687,5865707,76,3,1,2,0,41,139,20,3,13,0,0.0
687,688,5239824,58,6,1,2,0,25,65,13,6,12,0,0.0
688,689,9591471,61,0,1,2,0,23,127,13,0,14,0,0.0
689,690,1099947,48,0,1,2,0,31,283,6,0,10,0,0.0
690,691,6996011,76,13,1,2,0,32,67,3,13,14,1,0.7833205326434264
691,692,3291384,42,4,1,2,0,43,208,0,4,12,0,0.46795219821864614
692,693,1964155,51,13,1,2,0,37,269,13,7,10,0,0.0
693,694,3701850,68,15,1,2,0,25,88,4,9,11,0,0.0
694,695,5221691,42,17,1,2,0,38,248,10,4,14,0,0.0
695,696,3806203,45,10,0,2,1,38,249,13,10,13,0,0.0
696,697,6648387,54,14,1,2,0,7,303,11,7,12,0,0.14679933519819435
697,698,4807368,45,13,1,1,1,31,104,25,5,11,0,0.0
698,699,3316209,30,13,1,2,0,13,128,20,13,12,0,0.0
699,700,6447929,53,14,1,2,1,24,308,6,8,12,0,0.0
700,701,6201762,46,1,1,2,0,30,160,12,1,10,1,0.7866039729415758
701,702,1079145,66,16,1,2,1,21,161,14,9,13,0,0.3224735264894665
702,703,64822,33,9,1,2,1,14,151,2,9,11,1,0.5753882517994195
703,704,2329433,42,1,1,2,0,46,48,20,1,11,0,0.0
704,705,2822929,29,5,1,2,1,9,300,22,5,10,0,0.0
705,706,5910401,68,14,1,2,1,8,224,28,14,10,0,0.0
706,707,2585890,58,2,1,2,0,10,139,20,2,14,0,0.0
707,708,5922261,43,6,1,2,0,34,165,20,6,14,1,0.7123994187279321
708,709,2041208,63,6,1,2,0,33,160,12,6,12,0,0.0
709,710,6227811,60,14,1,1,0,20,274,7,12,12,0,0.0
710,711,30515,73,12,1,2,0,37,97,6,3,11,0,0.0
711,712,1336270,66,19,1,2,0,9,27,25,8,12,1,0.6953553010463399
712,713,8070067,77,16,1,2,0,21,22,2,10,14,0,0.1644190776506133
713,714,7037465,60,0,1,2,0,12,95,25,0,14,0,0.0
714,715,2218088,35,9,1,2,0,30,231,10,5,11,1,0.7059683570305717
715,716,2182490,48,6,1,2,0,48,212,14,6,11,0,0.0
716,717,3871382,41,0,1,2,0,9,151,2,0,10,0,0.0
717,718,8526387,24,9,1,1,1,48,164,4,9,14,0,0.05687583977366598
718,719,7428357,38,13,1,2,1,14,172,25,9,12,0,0.49990959008566943
719,720,9225468,54,14,1,2,0,46,264,23,8,10,0,0.0
720,721,7527288,24,10,1,2,0,6,200,2,5,11,0,0.0
721,722,8703835,21,11,1,2,1,1,209,5,11,12,0,0.35795034437501383
722,723,7151565,58,13,0,2,0,4,120,22,13,12,0,0.0
723,724,4074621,27,14,1,2,1,11,277,7,8,13,0,0.0
724,725,7896776,26,12,1,2,0,33,149,23,9,14,0,0.0
725,726,1478769,22,14,1,2,0,42,267,8,8,12,0,0.0
726,727,1770158,39,2,1,2,0,9,15,22,2,10,0,0.0
727,728,2813026,68,17,1,2,1,1,108,0,5,14,0,0.0
728,729,1975824,39,4,1,2,0,44,117,10,4,10,0,0.14143951888862377
729,730,871838,25,4,1,2,1,22,300,22,4,14,0,0.0
730,731,3070513,33,7,1,2,0,13,254,13,7,13,0,0.0
731,732,9454655,35,7,1,2,0,32,280,0,7,14,0,0.0
732,733,863140,39,8,0,2,0,10,118,0,8,12,0,0.19402328087714626
733,734,7667833,70,16,1,2,0,45,186,25,11,12,0,0.0
734,735,5674867,69,4,1,2,1,24,134,6,3,10,0,0.0
735,736,9083499,77,19,1,2,0,40,305,14,13,10,0,0.4987794452449873
736,737,1204101,33,19,1,2,1,26,168,28,3,14,0,0.07190786689514796
737,738,2244337,26,6,1,2,1,27,193,25,6,12,1,0.6030522453985672
738,739,1106438,79,3,0,2,0,31,265,28,3,12,0,0.0
739,740,893955,28,8,0,2,0,26,29,28,3,14,0,0.0
740,741,2453112,34,6,1,2,0,34,247,25,6,14,1,0.642585883743961
741,742,5714975,41,10,1,2,1,36,85,14,10,14,0,0.0
742,743,6794728,26,15,1,2,0,33,257,22,13,13,0,0.15934497962089805
743,744,4042937,72,20,0,2,0,5,138,25,11,14,0,0.1841241824012868
744,745,7320325,42,3,1,1,0,12,88,4,3,13,0,0.0
745,746,1707111,53,5,1,2,0,26,160,12,5,12,0,0.0
746,747,8001567,35,1,1,2,0,24,60,20,1,12,0,0.0
747,748,2267970,64,5,1,2,0,10,118,0,5,10,0,0.0
748,749,6129058,36,6,0,0,1,14,214,5,6,10,0,0.08231445621256529
749,750,9153316,31,6,1,2,0,47,112,13,6,12,1,0.7615336711549859
750,751,452661,51,17,0,2,0,13,94,25,14,10,0,0.0
751,752,7529689,76,9,1,2,0,3,242,0,4,10,1,0.5200806467515044
752,753,7268002,62,15,1,2,1,22,105,0,13,14,0,0.0
753,754,7239452,62,18,1,2,1,11,234,0,5,13,0,0.0
754,755,5233236,41,1,1,2,0,0,308,6,1,12,0,0.19508599370445007
755,756,5176250,42,14,1,2,0,1,52,7,6,14,0,0.0
756,757,5687470,29,13,0,2,1,10,157,25,13,14,0,0.0
757,758,9641617,61,6,1,2,0,0,246,10,6,10,0,0.0
758,759,9777389,29,9,1,1,0,12,156,28,9,14,0,0.0
759,760,7040457,41,20,1,2,1,47,263,13,7,10,0,0.0
760,761,147127,79,0,1,2,1,14,279,20,0,12,0,0.0
761,762,2743131,47,2,1,2,0,48,86,1,2,14,0,0.0
762,763,5531708,43,9,1,2,1,48,125,15,3,13,0,0.0
763,764,4205118,43,12,1,1,0,29,224,28,4,14,0,0.0
764,765,279696,49,17,1,2,1,27,15,22,12,13,0,0.0
765,766,3327853,51,10,1,2,1,19,251,13,3,12,0,0.46008927482638756
766,767,5910956,31,15,1,0,0,46,282,5,8,10,0,0.0
767,768,7660598,72,11,1,2,0,6,212,14,11,13,1,0.5366767251313516
768,769,2743131,47,2,1,2,0,48,86,1,2,14,0,0.0
769,770,6758152,71,10,1,2,0,42,135,10,7,11,0,0.0
770,771,4089728,22,18,1,2,0,41,64,25,8,14,0,0.0
771,772,7903118,72,20,1,2,0,4,243,6,13,11,0,0.0
772,773,5965136,36,15,1,2,0,43,135,10,10,12,1,0.6884627192261681
773,774,7642419,39,12,0,2,0,36,1,24,12,10,0,0.0
774,775,5484464,58,2,1,2,1,47,207,14,2,12,0,0.0
775,776,8253120,38,17,1,2,1,28,79,2,8,10,0,0.0
776,777,6222541,45,19,1,0,0,50,109,0,11,12,0,0.43801794110040587
777,778,2579359,73,3,1,1,1,27,185,25,3,14,0,0.12269416677643469
778,779,1854968,27,19,1,2,0,23,277,7,3,14,0,0.0
779,780,4609641,26,17,1,2,0,12,263,13,9,10,1,0.8359757499115215
780,781,9776427,77,7,1,2,1,30,266,25,5,10,0,0.0
781,782,6608769,74,8,0,2,1,28,272,28,3,13,0,0.384032559179623
